TransactionID,Date,Time,DayOfWeek,MonthName,ItemSold,QuantitySold,MetalType,Weight,Cost,Profit,DiscountApplied,SalePrice,ProfitMarginPercentage,PaymentMethod,CustomerID,Age,Gender,SalesAssociate
TRX004758,2024-09-20,12:24:20,Friday,September,Bracelet,1,Silver,11.91,10.12,30.37,1.94,28.43,180.928854,Cash,CUST00039,34,Female,Habib
TRX004759,2024-09-20,09:19:10,Friday,September,Bracelet,1,Silver,5.23,4.45,13.34,0.54,12.81,187.865169,Cash,CUST00446,43,Female,Habib
TRX004760,2024-09-20,16:59:10,Friday,September,Ring,1,"14kt Gold",4.33,185.97,278.96,11.86,267.09,43.619939,Cash,CUST00376,48,Female,Joseph
TRX004761,2024-09-20,09:35:25,Friday,September,Bracelet,3,Silver,10.38,8.82,26.46,1.37,75.28,753.514739,Card,CUST00456,43,"Prefer not to say",Olivia
TRX004762,2024-09-20,18:58:55,Friday,September,Pendant,1,Silver,10.01,8.51,25.53,1.04,24.49,187.779083,Card,CUST00058,53,"Prefer not to say",Olivia
TRX004763,2024-09-20,19:54:50,Friday,September,Earrings,2,Silver,1.02,0.86,2.59,0.14,4.91,470.930233,Cash,CUST00495,50,Non-binary,Chilli
TRX004764,2024-09-20,16:02:12,Friday,September,Chain,3,Silver,21.08,17.92,53.76,1.19,157.73,780.189732,Card,CUST00267,57,Female,Habib
TRX004765,2024-09-20,19:50:47,Friday,September,Bracelet,2,Silver,6.90,5.86,17.59,0.93,33.32,468.600683,Cash,CUST00366,45,"Prefer not to say",Chilli
TRX004766,2024-09-20,13:59:02,Friday,September,Chain,1,Silver,25.53,21.70,65.11,4.11,61.01,181.152074,Card,CUST00460,51,"Prefer not to say",Habib
TRX004767,2024-09-20,12:23:07,Friday,September,Chain,1,Silver,26.09,22.17,66.52,2.54,63.98,188.588182,Card,CUST00274,37,Male,Habib
TRX004768,2024-09-20,11:45:30,Friday,September,Ring,1,Silver,6.29,5.35,16.04,0.90,15.14,182.990654,Card,CUST00456,43,"Prefer not to say",Olivia
TRX004769,2024-09-20,12:02:59,Friday,September,Chain,1,Silver,12.48,10.60,31.81,1.33,30.49,187.641509,Cash,CUST00027,63,Male,Habib
TRX004770,2024-09-20,18:08:03,Friday,September,Earrings,1,Silver,1.09,0.93,2.78,0.14,2.64,183.870968,Card,CUST00383,48,Male,Olivia
TRX004771,2024-09-20,17:52:20,Friday,September,Chain,1,Silver,10.29,8.75,26.24,1.33,24.91,184.685714,Card,CUST00046,43,Non-binary,Joseph
TRX004772,2024-09-20,09:35:07,Friday,September,Ring,1,Silver,6.53,5.55,16.65,0.95,15.70,182.882883,Cash,CUST00312,28,Female,Chilli
TRX004773,2024-09-20,16:16:58,Friday,September,Bracelet,1,Silver,14.57,12.38,37.15,2.36,34.79,181.017771,Card,CUST00068,53,Non-binary,Habib
TRX004774,2024-09-20,09:24:23,Friday,September,Earrings,1,Silver,2.89,2.45,7.36,0.32,7.04,187.346939,Card,CUST00406,47,Male,Joseph
TRX004775,2024-09-20,09:41:47,Friday,September,Earrings,1,Silver,1.49,1.27,3.81,0.22,3.59,182.677165,Cash,CUST00153,53,Female,Olivia
TRX004776,2024-09-20,11:14:58,Friday,September,Bracelet,1,Silver,27.39,23.28,69.84,2.91,66.93,187.500000,Card,CUST00422,65,Male,Olivia
TRX004777,2024-09-20,10:39:24,Friday,September,Bracelet,1,Silver,27.26,23.17,69.51,4.49,65.02,180.621493,Card,CUST00163,37,"Prefer not to say",Olivia
TRX004778,2024-09-20,18:37:56,Friday,September,Pendant,1,Silver,9.54,8.11,24.32,1.21,23.11,184.956843,Card,CUST00079,41,Female,Chilli
TRX004779,2024-09-20,11:00:53,Friday,September,Necklace,1,Silver,7.48,6.36,19.07,1.15,17.92,181.761006,Cash,CUST00395,30,"Prefer not to say",Habib
TRX004780,2024-09-20,12:19:05,Friday,September,Chain,1,Silver,28.16,23.94,71.81,5.19,66.62,178.279031,Card,CUST00437,48,Male,Habib
TRX004781,2024-09-20,12:19:43,Friday,September,Bracelet,1,Silver,9.66,8.21,24.63,1.70,22.93,179.293544,Cash,CUST00410,35,Non-binary,Joseph
TRX004782,2024-09-20,17:15:13,Friday,September,Chain,1,Silver,16.81,14.29,42.86,2.45,40.41,182.785164,Card,CUST00110,18,Female,Joseph
TRX004783,2024-09-20,11:55:51,Friday,September,Necklace,1,Silver,3.50,2.98,8.93,0.60,8.33,179.530201,Card,CUST00357,27,Male,Habib
TRX004784,2024-09-20,18:38:30,Friday,September,Bracelet,1,Silver,17.59,14.95,44.86,2.40,42.46,184.013378,Card,CUST00140,69,Female,Olivia
TRX004785,2024-09-20,18:54:22,Friday,September,Pendant,1,Silver,6.91,5.87,17.61,0.74,16.87,187.393526,Cash,CUST00348,37,Non-binary,Olivia
TRX004786,2024-09-20,12:00:45,Friday,September,Bracelet,1,Silver,6.55,5.56,16.69,1.10,15.59,180.395683,Card,CUST00291,62,Female,Joseph
TRX004787,2024-09-20,11:27:17,Friday,September,Earrings,1,Silver,2.97,2.52,7.56,0.40,7.16,184.126984,Card,CUST00101,46,"Prefer not to say",Habib
TRX004788,2024-09-22,13:59:27,Sunday,September,Pendant,2,Silver,6.78,5.76,17.28,0.72,33.11,474.826389,Card,CUST00459,49,"Prefer not to say",Joseph
TRX004789,2024-09-22,16:55:54,Sunday,September,Ring,1,Silver,5.93,5.04,15.13,0.47,14.66,190.873016,Card,CUST00263,29,Female,Habib
TRX004790,2024-09-22,15:46:51,Sunday,September,Pendant,1,Silver,5.41,4.60,13.80,0.77,13.02,183.043478,Cash,CUST00169,30,Non-binary,Habib
TRX004791,2024-09-22,10:51:37,Sunday,September,Pendant,1,Silver,10.11,8.60,25.79,1.22,24.57,185.697674,Card,CUST00479,40,Non-binary,Chilli
TRX004792,2024-09-22,09:13:11,Sunday,September,Bracelet,2,Silver,27.30,23.21,69.62,2.48,134.29,478.586816,Card,CUST00190,36,Male,Habib
TRX004793,2024-09-22,10:47:26,Sunday,September,Ring,1,Silver,6.83,5.80,17.41,0.91,16.50,184.482759,Cash,CUST00312,28,Female,Joseph
TRX004794,2024-09-22,15:50:03,Sunday,September,Chain,1,Silver,21.36,18.16,54.47,2.99,51.48,183.480176,Card,CUST00088,43,Female,Joseph
TRX004795,2024-09-22,18:23:42,Sunday,September,Chain,1,Silver,28.40,24.14,72.43,4.44,67.99,181.648716,Cash,CUST00115,35,Male,Joseph
TRX004796,2024-09-22,14:14:43,Sunday,September,Ring,1,"24kt Gold",2.69,198.03,297.05,14.59,282.46,42.634954,Cash,CUST00449,58,Female,Chilli
TRX004797,2024-09-22,19:46:51,Sunday,September,Chain,1,Silver,22.34,18.99,56.96,4.36,52.61,177.040548,Card,CUST00097,47,Female,Joseph
TRX004798,2024-09-22,15:40:57,Sunday,September,Earrings,1,Silver,1.43,1.22,3.65,0.25,3.40,178.688525,Card,CUST00229,41,Female,Habib
TRX004799,2024-09-22,17:50:02,Sunday,September,Bracelet,1,Silver,25.95,22.06,66.17,2.98,63.19,186.446056,Cash,CUST00325,53,Male,Chilli
TRX004800,2024-09-22,14:46:18,Sunday,September,Chain,1,Silver,16.87,14.34,43.02,1.34,41.68,190.655509,Cash,CUST00337,45,"Prefer not to say",Habib
TRX004801,2024-09-22,16:39:33,Sunday,September,Chain,1,Silver,18.79,15.97,47.92,2.86,45.07,182.216656,Cash,CUST00005,45,Non-binary,Habib
TRX004802,2024-09-22,15:39:13,Sunday,September,Necklace,1,Silver,9.45,8.03,24.10,1.16,22.95,185.803238,Card,CUST00315,34,Male,Olivia
TRX004803,2024-09-22,17:19:37,Sunday,September,Necklace,1,Silver,7.72,6.56,19.68,0.95,18.73,185.518293,Cash,CUST00137,48,Non-binary,Habib
TRX004804,2024-09-22,14:44:57,Sunday,September,Pendant,1,Silver,2.15,1.83,5.49,0.30,5.18,183.060109,Card,CUST00488,31,Female,Habib
TRX004805,2024-09-22,10:05:26,Sunday,September,Earrings,2,Silver,1.27,1.08,3.25,0.15,6.20,474.074074,Card,CUST00251,53,Male,Chilli
TRX004806,2024-09-22,19:45:23,Sunday,September,Chain,1,Silver,20.36,17.31,51.92,2.94,48.98,182.957828,Cash,CUST00381,31,"Prefer not to say",Habib
TRX004807,2024-09-22,09:53:54,Sunday,September,Necklace,1,Silver,9.21,7.83,23.48,1.25,22.23,183.908046,Cash,CUST00171,35,Male,Chilli
TRX004808,2024-09-22,15:39:04,Sunday,September,Ring,1,Silver,1.81,1.54,4.61,0.27,4.34,181.818182,Cash,CUST00282,29,Male,Joseph
TRX004809,2024-09-22,09:45:49,Sunday,September,Chain,1,Silver,17.54,14.91,44.72,1.60,43.13,189.268947,Cash,CUST00097,47,Female,Olivia
TRX004810,2024-09-22,11:26:26,Sunday,September,Necklace,3,Silver,3.51,2.99,8.96,0.45,25.52,753.511706,Cash,CUST00072,44,Female,Chilli
TRX004811,2024-09-22,12:30:53,Sunday,September,Earrings,1,Silver,2.80,2.38,7.13,0.41,6.73,182.773109,Cash,CUST00393,24,Male,Olivia
TRX004812,2024-09-22,11:59:44,Sunday,September,Bracelet,2,Silver,13.83,11.76,35.27,2.25,66.05,461.649660,Cash,CUST00202,43,"Prefer not to say",Joseph
TRX004813,2024-09-22,14:29:05,Sunday,September,Earrings,1,Silver,2.06,1.75,5.24,0.27,4.97,184.000000,Cash,CUST00480,47,Male,Chilli
TRX004814,2024-09-22,13:55:04,Sunday,September,Earrings,1,Silver,2.02,1.72,5.15,0.22,4.93,186.627907,Card,CUST00419,55,Male,Joseph
TRX004815,2024-09-22,18:49:44,Sunday,September,Ring,1,Silver,6.28,5.34,16.02,1.01,15.01,181.086142,Card,CUST00128,36,"Prefer not to say",Olivia
TRX004816,2024-09-22,10:59:17,Sunday,September,Earrings,1,Silver,3.00,2.55,7.64,0.46,7.18,181.568627,Card,CUST00104,18,Female,Olivia
TRX004817,2024-09-23,18:31:54,Monday,September,Pendant,1,Silver,10.42,8.86,26.58,0.73,25.85,191.760722,Card,CUST00063,30,Non-binary,Joseph
TRX004818,2024-09-23,15:00:02,Monday,September,Necklace,1,Silver,13.34,11.34,34.03,1.22,32.81,189.329806,Cash,CUST00346,35,Non-binary,Joseph
TRX004819,2024-09-23,14:06:54,Monday,September,Necklace,1,Silver,3.23,2.74,8.23,0.33,7.89,187.956204,Cash,CUST00255,39,Female,Chilli
TRX004820,2024-09-23,13:32:22,Monday,September,Chain,2,Silver,13.40,11.39,34.17,1.98,64.37,465.144864,Cash,CUST00312,28,Female,Olivia
TRX004821,2024-09-23,15:48:46,Monday,September,Chain,1,Silver,26.96,22.92,68.76,5.36,63.40,176.614311,Cash,CUST00006,51,Male,Joseph
TRX004822,2024-09-23,14:57:13,Monday,September,Chain,1,Silver,14.17,12.05,36.14,2.37,33.77,180.248963,Cash,CUST00247,24,"Prefer not to say",Habib
TRX004823,2024-09-23,13:45:45,Monday,September,Earrings,1,Silver,1.90,1.62,4.85,0.34,4.51,178.395062,Cash,CUST00290,47,Female,Habib
TRX004824,2024-09-23,10:37:14,Monday,September,Necklace,1,Silver,13.48,11.46,34.39,2.28,32.11,180.191972,Card,CUST00375,61,"Prefer not to say",Habib
TRX004825,2024-09-23,18:09:22,Monday,September,Ring,1,Silver,6.35,5.39,16.18,0.29,15.89,194.805195,Cash,CUST00209,49,Male,Joseph
TRX004826,2024-09-23,10:44:07,Monday,September,Chain,1,Silver,17.46,14.84,44.52,1.48,43.05,190.094340,Card,CUST00036,40,Female,Olivia
TRX004827,2024-09-23,16:40:03,Monday,September,Bracelet,1,Silver,11.56,9.82,29.47,1.32,28.15,186.659878,Cash,CUST00068,53,Non-binary,Joseph
TRX004828,2024-09-23,19:52:59,Monday,September,Ring,1,Silver,5.96,5.07,15.20,0.76,14.45,185.009862,Cash,CUST00336,45,"Prefer not to say",Chilli
TRX004829,2024-09-23,13:39:36,Monday,September,Chain,1,Silver,11.76,9.99,29.98,0.89,29.08,191.091091,Cash,CUST00178,48,Female,Habib
TRX004830,2024-09-23,12:58:19,Monday,September,Necklace,1,Silver,6.76,5.75,17.24,0.92,16.32,183.826087,Cash,CUST00255,39,Female,Habib
TRX004831,2024-09-23,14:18:39,Monday,September,Ring,1,Silver,2.26,1.92,5.76,0.41,5.35,178.645833,Card,CUST00333,32,Male,Habib
TRX004832,2024-09-23,13:08:06,Monday,September,Chain,1,Silver,13.30,11.30,33.91,0.90,33.02,192.212389,Cash,CUST00354,55,Female,Olivia
TRX004833,2024-09-23,10:24:44,Monday,September,Bracelet,1,Silver,9.85,8.37,25.11,1.36,23.75,183.751493,Card,CUST00394,52,Female,Olivia
TRX004834,2024-09-23,09:06:36,Monday,September,Earrings,1,Silver,2.69,2.29,6.86,0.35,6.51,184.279476,Card,CUST00440,45,Female,Chilli
TRX004835,2024-09-23,18:08:53,Monday,September,Earrings,1,Silver,2.70,2.29,6.88,0.16,6.72,193.449782,Card,CUST00439,34,"Prefer not to say",Chilli
TRX004836,2024-09-23,13:39:11,Monday,September,Chain,1,Silver,17.88,15.20,45.60,1.20,44.40,192.105263,Card,CUST00223,35,"Prefer not to say",Joseph
TRX004837,2024-09-23,15:45:40,Monday,September,Ring,1,Silver,6.12,5.20,15.61,0.20,15.41,196.346154,Card,CUST00072,44,Female,Olivia
TRX004838,2024-09-23,09:10:56,Monday,September,Chain,1,Silver,19.15,16.27,48.82,1.07,47.75,193.484942,Card,CUST00406,47,Male,Chilli
TRX004839,2024-09-23,09:48:49,Monday,September,Necklace,1,Silver,4.81,4.09,12.28,0.52,11.76,187.530562,Cash,CUST00474,52,Non-binary,Olivia
TRX004840,2024-09-23,10:44:14,Monday,September,Ring,1,"24kt Gold",6.37,469.12,703.68,25.51,678.17,44.562159,Card,CUST00371,42,"Prefer not to say",Habib
TRX004841,2024-09-23,15:47:13,Monday,September,Pendant,1,Silver,8.01,6.81,20.43,1.02,19.41,185.022026,Card,CUST00216,49,Male,Olivia
TRX004842,2024-09-23,19:28:31,Monday,September,Earrings,1,Silver,1.26,1.07,3.21,0.18,3.03,183.177570,Card,CUST00148,34,Male,Olivia
TRX004843,2024-09-23,14:47:27,Monday,September,Earrings,1,Silver,1.42,1.21,3.63,0.21,3.42,182.644628,Card,CUST00253,43,Male,Joseph
TRX004844,2024-09-24,16:07:40,Tuesday,September,Chain,1,Silver,12.31,10.46,31.39,1.75,29.64,183.365201,Card,CUST00363,60,Non-binary,Olivia
TRX004845,2024-09-24,15:05:45,Tuesday,September,Necklace,1,Silver,11.24,9.56,28.67,1.41,27.27,185.251046,Cash,CUST00455,21,Female,Olivia
TRX004846,2024-09-24,14:20:04,Tuesday,September,Ring,1,Silver,6.66,5.66,16.98,1.05,15.93,181.448763,Cash,CUST00157,51,"Prefer not to say",Habib
TRX004847,2024-09-24,12:00:09,Tuesday,September,Necklace,1,Silver,13.14,11.17,33.52,1.70,31.82,184.870188,Cash,CUST00164,35,Male,Chilli
TRX004848,2024-09-24,15:06:01,Tuesday,September,Ring,1,Silver,2.48,2.11,6.33,0.37,5.96,182.464455,Card,CUST00114,50,Male,Olivia
TRX004849,2024-09-24,12:26:52,Tuesday,September,Ring,1,"9kt Gold",6.13,168.44,252.66,16.39,236.27,40.269532,Cash,CUST00167,58,"Prefer not to say",Habib
TRX004850,2024-09-24,16:31:35,Tuesday,September,Earrings,1,Silver,2.81,2.39,7.17,0.35,6.82,185.355649,Card,CUST00484,34,Non-binary,Habib
TRX004851,2024-09-24,16:50:39,Tuesday,September,Chain,1,Silver,16.87,14.34,43.03,3.00,40.03,179.149233,Card,CUST00435,18,Male,Habib
TRX004852,2024-09-24,13:49:27,Tuesday,September,Bracelet,1,Silver,4.60,3.91,11.73,0.67,11.06,182.864450,Card,CUST00202,43,"Prefer not to say",Habib
TRX004853,2024-09-24,16:44:31,Tuesday,September,Chain,1,Silver,14.07,11.96,35.88,1.44,34.45,188.043478,Card,CUST00249,57,Female,Chilli
TRX004854,2024-09-24,14:18:38,Tuesday,September,Pendant,1,Silver,10.92,9.28,27.84,1.16,26.68,187.500000,Cash,CUST00173,39,Male,Joseph
TRX004855,2024-09-24,16:48:40,Tuesday,September,Chain,1,Silver,8.88,7.55,22.65,1.43,21.22,181.059603,Cash,CUST00165,24,Non-binary,Habib
TRX004856,2024-09-24,19:30:10,Tuesday,September,Necklace,1,Silver,6.78,5.76,17.28,0.83,16.45,185.590278,Card,CUST00099,46,Female,Chilli
TRX004857,2024-09-24,09:02:40,Tuesday,September,Ring,1,Silver,3.17,2.69,8.08,0.45,7.64,184.014870,Card,CUST00288,41,"Prefer not to say",Habib
TRX004858,2024-09-24,16:15:46,Tuesday,September,Bracelet,1,Silver,8.37,7.11,21.33,0.97,20.37,186.497890,Cash,CUST00198,41,Non-binary,Chilli
TRX004859,2024-09-24,13:32:08,Tuesday,September,Necklace,1,Silver,4.12,3.50,10.51,0.46,10.05,187.142857,Cash,CUST00118,47,Non-binary,Olivia
TRX004860,2024-09-24,09:17:45,Tuesday,September,Ring,1,Silver,4.89,4.16,12.47,0.82,11.65,180.048077,Card,CUST00262,42,Female,Joseph
TRX004861,2024-09-24,12:26:07,Tuesday,September,Chain,1,Silver,8.48,7.21,21.62,1.10,20.52,184.604716,Cash,CUST00151,45,Male,Joseph
TRX004862,2024-09-24,12:21:32,Tuesday,September,Ring,1,Silver,1.10,0.93,2.80,0.10,2.70,190.322581,Card,CUST00111,29,Female,Chilli
TRX004863,2024-09-24,19:46:08,Tuesday,September,Earrings,1,Silver,1.81,1.54,4.61,0.25,4.37,183.766234,Card,CUST00376,48,Female,Olivia
TRX004864,2024-09-24,18:20:46,Tuesday,September,Earrings,1,Silver,1.58,1.35,4.04,0.15,3.88,187.407407,Cash,CUST00409,30,"Prefer not to say",Chilli
TRX004865,2024-09-24,10:24:18,Tuesday,September,Bracelet,1,Silver,3.77,3.21,9.63,0.53,9.10,183.489097,Card,CUST00043,18,"Prefer not to say",Chilli
TRX004866,2024-09-24,12:48:26,Tuesday,September,Pendant,1,Silver,3.43,2.91,8.74,0.56,8.18,181.099656,Cash,CUST00448,45,Female,Olivia
TRX004867,2024-09-24,11:42:31,Tuesday,September,Chain,1,Silver,23.13,19.66,58.97,2.22,56.75,188.657172,Cash,CUST00170,28,Male,Habib
TRX004868,2024-09-24,17:35:43,Tuesday,September,Ring,1,Silver,2.59,2.20,6.60,0.45,6.15,179.545455,Cash,CUST00051,46,"Prefer not to say",Habib
TRX004869,2024-09-25,19:08:57,Wednesday,September,Ring,1,Silver,3.94,3.35,10.04,0.54,9.51,183.880597,Cash,CUST00208,42,Female,Habib
TRX004870,2024-09-25,09:58:15,Wednesday,September,Pendant,1,Silver,7.50,6.37,19.12,1.04,18.07,183.673469,Cash,CUST00258,39,Non-binary,Chilli
TRX004871,2024-09-25,15:45:56,Wednesday,September,Ring,1,"14kt Gold",3.17,136.12,204.17,2.88,201.30,47.884220,Card,CUST00072,44,Female,Habib
TRX004872,2024-09-25,12:43:45,Wednesday,September,Earrings,3,Silver,1.90,1.61,4.83,0.25,13.75,754.037267,Card,CUST00261,35,Female,Habib
TRX004873,2024-09-25,19:44:28,Wednesday,September,Necklace,1,Silver,4.33,3.68,11.04,0.47,10.57,187.228261,Card,CUST00289,35,Non-binary,Habib
TRX004874,2024-09-25,19:44:30,Wednesday,September,Ring,1,Silver,2.53,2.15,6.45,0.33,6.12,184.651163,Card,CUST00015,31,Male,Habib
TRX004875,2024-09-25,10:29:50,Wednesday,September,Pendant,1,Silver,7.86,6.68,20.05,1.28,18.77,180.988024,Card,CUST00296,35,Non-binary,Habib
TRX004876,2024-09-25,19:18:14,Wednesday,September,Ring,1,Silver,4.63,3.94,11.81,0.55,11.25,185.532995,Card,CUST00318,43,Male,Chilli
TRX004877,2024-09-25,17:43:39,Wednesday,September,Necklace,1,Silver,4.98,4.24,12.71,0.57,12.14,186.320755,Cash,CUST00255,39,Female,Olivia
TRX004878,2024-09-25,11:44:49,Wednesday,September,Earrings,1,Silver,1.13,0.96,2.89,0.17,2.73,184.375000,Card,CUST00089,38,Male,Joseph
TRX004879,2024-09-25,14:53:59,Wednesday,September,Earrings,1,Silver,2.68,2.28,6.84,0.36,6.48,184.210526,Cash,CUST00291,62,Female,Olivia
TRX004880,2024-09-25,12:44:23,Wednesday,September,Necklace,1,Silver,12.57,10.69,32.07,1.29,30.78,187.932647,Cash,CUST00219,41,Female,Olivia
TRX004881,2024-09-25,09:29:32,Wednesday,September,Chain,1,Silver,9.35,7.95,23.84,1.45,22.39,181.635220,Cash,CUST00339,33,Non-binary,Olivia
TRX004882,2024-09-25,11:25:18,Wednesday,September,Pendant,1,Silver,3.38,2.88,8.63,0.48,8.15,182.986111,Cash,CUST00205,20,Female,Joseph
TRX004883,2024-09-25,18:32:25,Wednesday,September,Necklace,3,Silver,11.99,10.19,30.57,1.29,87.82,761.825319,Cash,CUST00104,18,Female,Chilli
TRX004884,2024-09-25,17:01:05,Wednesday,September,Chain,1,Silver,22.00,18.70,56.10,3.41,52.69,181.764706,Cash,CUST00007,45,Non-binary,Olivia
TRX004885,2024-09-25,19:15:03,Wednesday,September,Ring,3,Silver,1.32,1.12,3.36,0.22,9.42,741.071429,Cash,CUST00090,42,"Prefer not to say",Olivia
TRX004886,2024-09-25,16:22:18,Wednesday,September,Pendant,1,Silver,7.75,6.59,19.76,0.94,18.82,185.584219,Cash,CUST00273,34,Female,Chilli
TRX004887,2024-09-25,18:07:00,Wednesday,September,Pendant,1,Silver,5.97,5.07,15.22,0.20,15.02,196.252465,Card,CUST00111,29,Female,Chilli
TRX004888,2024-09-25,17:26:23,Wednesday,September,Pendant,1,Silver,9.72,8.26,24.78,1.21,23.57,185.351090,Card,CUST00192,23,Female,Chilli
TRX004889,2024-09-25,13:53:39,Wednesday,September,Earrings,1,Silver,2.32,1.97,5.91,0.28,5.64,186.294416,Cash,CUST00229,41,Female,Chilli
TRX004890,2024-09-25,14:27:21,Wednesday,September,Necklace,1,Silver,11.32,9.62,28.87,1.48,27.39,184.719335,Card,CUST00281,49,"Prefer not to say",Joseph
TRX004891,2024-09-26,14:02:16,Thursday,September,Pendant,1,"14kt Gold",6.39,274.04,411.05,24.11,386.94,41.198365,Card,CUST00295,40,Female,Joseph
TRX004892,2024-09-26,17:56:08,Thursday,September,Chain,1,Silver,16.46,13.99,41.98,2.31,39.67,183.559685,Cash,CUST00491,53,Male,Olivia
TRX004893,2024-09-26,16:55:36,Thursday,September,Bracelet,1,Silver,18.80,15.98,47.94,2.76,45.19,182.790989,Card,CUST00351,35,Non-binary,Habib
TRX004894,2024-09-26,14:26:16,Thursday,September,Pendant,1,Silver,8.95,7.61,22.83,1.22,21.61,183.968463,Card,CUST00051,46,"Prefer not to say",Chilli
TRX004895,2024-09-26,12:05:41,Thursday,September,Chain,1,Silver,19.90,16.92,50.75,2.40,48.35,185.756501,Card,CUST00129,47,Male,Chilli
TRX004896,2024-09-26,19:30:07,Thursday,September,Bracelet,1,Silver,4.43,3.76,11.29,0.55,10.74,185.638298,Card,CUST00349,47,Female,Chilli
TRX004897,2024-09-26,10:41:33,Thursday,September,Ring,3,Silver,2.17,1.85,5.54,0.43,15.33,728.648649,Cash,CUST00071,34,Female,Joseph
TRX004898,2024-09-26,14:41:30,Thursday,September,Chain,1,Silver,24.54,20.86,62.59,3.69,58.90,182.358581,Cash,CUST00450,40,Non-binary,Joseph
TRX004899,2024-09-26,11:29:24,Thursday,September,Pendant,1,Silver,8.82,7.50,22.49,1.52,20.96,179.466667,Cash,CUST00397,39,"Prefer not to say",Joseph
TRX004900,2024-09-26,14:10:24,Thursday,September,Chain,1,Silver,15.30,13.01,39.02,1.60,37.43,187.701768,Cash,CUST00079,41,Female,Habib
TRX004901,2024-09-26,14:27:47,Thursday,September,Ring,1,Silver,6.69,5.69,17.06,0.83,16.22,185.061511,Cash,CUST00122,41,"Prefer not to say",Chilli
TRX004902,2024-09-26,09:29:08,Thursday,September,Pendant,1,Silver,2.91,2.47,7.41,0.43,6.99,182.995951,Card,CUST00460,51,"Prefer not to say",Olivia
TRX004903,2024-09-26,18:37:30,Thursday,September,Bracelet,1,Silver,12.37,10.52,31.55,1.49,30.06,185.741445,Cash,CUST00399,38,Female,Chilli
TRX004904,2024-09-26,10:16:57,Thursday,September,Ring,1,Silver,3.87,3.29,9.86,0.52,9.35,184.194529,Cash,CUST00381,31,"Prefer not to say",Habib
TRX004905,2024-09-26,19:48:54,Thursday,September,Pendant,1,Silver,10.26,8.72,26.17,1.75,24.42,180.045872,Card,CUST00419,55,Male,Habib
TRX004906,2024-09-26,09:45:18,Thursday,September,Bracelet,1,Silver,8.33,7.08,21.24,0.65,20.59,190.819209,Card,CUST00252,39,Non-binary,Habib
TRX004907,2024-09-26,14:04:37,Thursday,September,Bracelet,1,Silver,11.24,9.55,28.65,1.29,27.36,186.492147,Cash,CUST00342,36,Male,Chilli
TRX004908,2024-09-26,18:57:35,Thursday,September,Ring,1,Silver,5.59,4.75,14.26,0.53,13.73,189.052632,Card,CUST00100,64,Non-binary,Chilli
TRX004909,2024-09-26,16:46:30,Thursday,September,Necklace,1,Silver,13.41,11.39,34.18,0.95,33.23,191.747147,Cash,CUST00306,47,Non-binary,Chilli
TRX004910,2024-09-26,10:48:38,Thursday,September,Necklace,1,Silver,10.20,8.67,26.01,0.47,25.54,194.579008,Cash,CUST00166,40,Male,Habib
TRX004911,2024-09-26,18:22:26,Thursday,September,Bracelet,1,Silver,13.27,11.28,33.83,2.20,31.63,180.407801,Cash,CUST00463,47,Male,Olivia
TRX004912,2024-09-26,17:07:16,Thursday,September,Necklace,2,Silver,13.08,11.12,33.35,1.95,62.81,464.838129,Card,CUST00057,35,"Prefer not to say",Joseph
TRX004913,2024-09-26,19:53:21,Thursday,September,Bracelet,1,Silver,7.46,6.34,19.03,0.83,18.20,187.066246,Cash,CUST00385,39,Female,Chilli
TRX004914,2024-09-26,13:50:09,Thursday,September,Chain,1,Silver,17.28,14.69,44.07,0.84,43.23,194.281824,Card,CUST00468,26,Male,Joseph
TRX004915,2024-09-26,09:27:52,Thursday,September,Ring,1,Silver,4.03,3.43,10.29,0.26,10.03,192.419825,Card,CUST00392,54,"Prefer not to say",Habib
TRX004916,2024-09-26,11:18:18,Thursday,September,Ring,1,Silver,6.05,5.14,15.43,0.72,14.71,186.186770,Card,CUST00448,45,Female,Olivia
TRX004917,2024-09-26,16:59:03,Thursday,September,Chain,1,Silver,8.22,6.99,20.96,0.51,20.46,192.703863,Cash,CUST00390,33,Female,Chilli
TRX004918,2024-09-26,15:48:44,Thursday,September,Earrings,1,Silver,2.57,2.19,6.56,0.47,6.09,178.082192,Card,CUST00089,38,Male,Habib
TRX004919,2024-09-26,17:56:05,Thursday,September,Ring,1,Silver,2.18,1.86,5.57,0.21,5.36,188.172043,Cash,CUST00376,48,Female,Joseph
TRX004920,2024-09-26,09:00:21,Thursday,September,Chain,1,Silver,13.37,11.36,34.09,1.86,32.23,183.714789,Cash,CUST00269,46,"Prefer not to say",Olivia
TRX004921,2024-09-27,11:48:15,Friday,September,Earrings,1,"22kt Gold",1.75,118.05,177.08,8.90,168.18,42.465057,Cash,CUST00227,20,Non-binary,Olivia
TRX004922,2024-09-27,18:51:51,Friday,September,Chain,1,Silver,18.42,15.65,46.96,3.75,43.21,176.102236,Card,CUST00258,39,Non-binary,Joseph
TRX004923,2024-09-27,11:13:38,Friday,September,Pendant,1,"14kt Gold",2.89,123.88,185.82,9.88,175.94,42.024540,Cash,CUST00433,31,"Prefer not to say",Joseph
TRX004924,2024-09-27,13:32:02,Friday,September,Chain,1,Silver,9.07,7.71,23.13,0.62,22.51,191.958495,Cash,CUST00038,41,Non-binary,Habib
